date_time,pc,chl,depth,temp,source_file,date_time_parsed,date,year,month,mmyy,groups,bad_sensor,log_chl,log_pred_mm,pred_ext_mm
11/3/2024 22:00,62.74,38.7,0.75,28.25,c3_DUNOV_1_2024.csv,2024-11-03T22:00:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.5877109650189114,1.1929324404123127,18.863604130574437
11/3/2024 22:30,64.25,44.47,0.75,28.26,c3_DUNOV_1_2024.csv,2024-11-03T22:30:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.6480671294489346,1.226210509607154,20.36585948389269
11/3/2024 23:00,65.2,36.55,0.68,28.23,c3_DUNOV_1_2024.csv,2024-11-03T23:00:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.5628873812938793,1.1792456704747811,18.278388500293147
11/3/2024 23:30,57.27,31.88,0.75,28.22,c3_DUNOV_1_2024.csv,2024-11-03T23:30:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.5035183127240748,1.1465118479968828,16.951341818500467
11/3/2024 2:00,48.35,29.23,0.75,27.21,c3_DUNOV_1_2024.csv,2024-11-03T02:00:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.4658288153574364,1.1257313077963875,16.15933711170882
11/3/2024 2:30,47.54,24.68,0.75,27.14,c3_DUNOV_1_2024.csv,2024-11-03T02:30:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.392345155361204,1.0852152421196166,14.719988662391202
11/3/2024 3:00,47.61,20.54,0.75,27.11,c3_DUNOV_1_2024.csv,2024-11-03T03:00:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.3126004392612594,1.0412470707595283,13.302684901433828
11/3/2024 3:30,49.44,16.71,0.75,27.08,c3_DUNOV_1_2024.csv,2024-11-03T03:30:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.2229764498933913,0.9918318478429105,11.872005283785441
11/3/2024 4:00,47.05,19.71,0.75,27.02,c3_DUNOV_1_2024.csv,2024-11-03T04:00:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.2946866242794433,1.0313700817205773,13.003561473191267
11/3/2024 4:30,42.94,20.05,0.75,26.97,c3_DUNOV_1_2024.csv,2024-11-03T04:30:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.3021143769562011,1.0354654590506907,13.126764456305114
11/3/2024 5:00,41.64,21.75,0.68,26.92,c3_DUNOV_1_2024.csv,2024-11-03T05:00:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.3374592612906562,1.0549532697436539,13.729208582018428
11/3/2024 5:30,42.7,20.14,0.75,26.88,c3_DUNOV_1_2024.csv,2024-11-03T05:30:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.3040594662175993,1.036537906507255,13.159219764592944
11/3/2024 6:00,41.15,19.79,0.75,26.82,c3_DUNOV_1_2024.csv,2024-11-03T06:00:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.2964457942063963,1.0323400204021929,13.03263564436071
11/3/2024 6:30,41.43,22.25,0.81,26.78,c3_DUNOV_1_2024.csv,2024-11-03T06:30:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.3473300153169503,1.0603956241177976,13.902338461925074
11/3/2024 7:00,43.05,24.05,0.75,26.76,c3_DUNOV_1_2024.csv,2024-11-03T07:00:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.3811150807098507,1.079023410600166,14.51161152991097
11/3/2024 7:30,45.79,24.14,0.81,26.71,c3_DUNOV_1_2024.csv,2024-11-03T07:30:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.3827372657613304,1.0799178210866467,14.541528354641965
11/3/2024 8:00,41.01,18.82,0.75,26.71,c3_DUNOV_1_2024.csv,2024-11-03T08:00:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.2746196190912382,1.0203059063626392,12.67646436009283
11/3/2024 8:30,42.8,22.58,0.75,26.72,c3_DUNOV_1_2024.csv,2024-11-03T08:30:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.353723937588949,1.063920987099415,14.015649249958937
11/3/2024 9:00,43.26,21.46,0.81,26.76,c3_DUNOV_1_2024.csv,2024-11-03T09:00:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.3316297176299323,1.0517390834356286,13.627974642775632
11/3/2024 9:30,44.31,24.19,0.81,26.78,c3_DUNOV_1_2024.csv,2024-11-03T09:30:00Z,2024-11-03,2024,11,11-24,11-24,FALSE,1.3836358683618797,1.0804132760215674,14.558127191355116
11/30/2024 0:00,37.74,18.5,0.42,25.88,c3_DUNOVDEC_2024.csv,2024-11-30T00:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2671717284030137,1.016199425707035,12.557166683015517
11/30/2024 0:30,35.95,19.65,0.48,25.84,c3_DUNOVDEC_2024.csv,2024-11-30T00:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2933625547114456,1.0306400406532115,12.981721086381121
11/30/2024 10:00,30.79,18.4,0.42,25.8,c3_DUNOVDEC_2024.csv,2024-11-30T10:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2648178230095364,1.0149015727486506,12.519696650124608
11/30/2024 10:30,30.86,18.08,0.42,26.11,c3_DUNOVDEC_2024.csv,2024-11-30T10:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2571984261393445,1.0107005301763847,12.39917425621884
11/30/2024 11:00,35.99,16.64,0.42,26.35,c3_DUNOVDEC_2024.csv,2024-11-30T11:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.221153321954705,0.9908266451719391,11.844558535498463
11/30/2024 11:30,34.65,16.67,0.42,26.54,c3_DUNOVDEC_2024.csv,2024-11-30T11:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2219355998280053,0.9912579631233549,11.856327758121159
11/30/2024 12:00,29.18,13.75,0.42,26.65,c3_DUNOVDEC_2024.csv,2024-11-30T12:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.1383026981662814,0.9451459956922407,10.661988974125393
11/30/2024 12:30,29.07,12.73,0.34,26.69,c3_DUNOVDEC_2024.csv,2024-11-30T12:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.1048284036536553,0.9266895563283511,10.218373895867432
11/30/2024 13:00,31.25,13.75,0.42,27.38,c3_DUNOVDEC_2024.csv,2024-11-30T13:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.1383026981662814,0.9451459956922407,10.661988974125393
11/30/2024 13:30,34.76,19.98,0.34,27.61,c3_DUNOVDEC_2024.csv,2024-11-30T13:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.3005954838899636,1.0346279997947034,13.101476227881525
11/30/2024 14:00,26.12,8.27,0.28,28.24,c3_DUNOVDEC_2024.csv,2024-11-30T14:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,0.9175055095525466,0.8234069125330846,8.055623235640425
11/30/2024 14:30,28.23,9.48,0.28,28.62,c3_DUNOVDEC_2024.csv,2024-11-30T14:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,0.9768083373380663,0.8561042123885838,8.685532421498253
11/30/2024 15:00,29.95,12.39,0.28,27.23,c3_DUNOVDEC_2024.csv,2024-11-30T15:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.0930713063760635,0.9202071447896293,10.066983995494299
11/30/2024 15:30,37.6,22.52,0.28,27.82,c3_DUNOVDEC_2024.csv,2024-11-30T15:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.3525683861793085,1.063283860467341,13.995102830791797
11/30/2024 16:00,32.09,16.78,0.21,27.19,c3_DUNOVDEC_2024.csv,2024-11-30T16:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2247919564926815,0.9928328484002755,11.899400497048727
11/30/2024 16:30,34.27,21.5,0.34,27.42,c3_DUNOVDEC_2024.csv,2024-11-30T16:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.3324384599156054,1.052184992846831,13.641974274711746
11/30/2024 17:00,33.25,17.89,0.34,27.4,c3_DUNOVDEC_2024.csv,2024-11-30T17:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.252610340567373,1.0081708361413546,12.327161038624626
11/30/2024 17:30,33.67,18.52,0.34,27.58,c3_DUNOVDEC_2024.csv,2024-11-30T17:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2676409823459156,1.016458154294733,12.564649775906894
11/30/2024 18:00,36.52,26.52,0.34,27.45,c3_DUNOVDEC_2024.csv,2024-11-30T18:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.4235735197327355,1.1024333619291087,15.315303068477224
11/30/2024 18:30,34.16,25.57,0.34,27.4,c3_DUNOVDEC_2024.csv,2024-11-30T18:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.4077307280263354,1.093698255521605,15.010338593997746
11/30/2024 19:00,37.71,21.99,0.28,27.37,c3_DUNOVDEC_2024.csv,2024-11-30T19:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.3422252293607904,1.0575810413510134,13.812531286147436
11/30/2024 19:30,33.11,18.15,0.34,27.3,c3_DUNOVDEC_2024.csv,2024-11-30T19:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2588766293721312,1.0116258269349028,12.425619783071484
11/30/2024 1:00,35.25,18.53,0.42,25.85,c3_DUNOVDEC_2024.csv,2024-11-30T01:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2678754193188977,1.0165874138307291,12.568389962768784
11/30/2024 1:30,32.83,19.28,0.42,25.79,c3_DUNOVDEC_2024.csv,2024-11-30T01:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2851070295668119,1.0260882614008802,12.84637202362168
11/30/2024 20:00,32.76,19.5,0.34,27.27,c3_DUNOVDEC_2024.csv,2024-11-30T20:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.290034611362518,1.0288051406046748,12.926988843202961
11/30/2024 20:30,35.46,20.95,0.34,27.24,c3_DUNOVDEC_2024.csv,2024-11-30T20:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.321184027302314,1.0459797312833992,13.448441701550834
11/30/2024 21:00,33.18,17.07,0.42,27.2,c3_DUNOVDEC_2024.csv,2024-11-30T21:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2322335211147337,0.9969358411061432,12.01235267953089
11/30/2024 21:30,33.43,21.43,0.42,27.15,c3_DUNOVDEC_2024.csv,2024-11-30T21:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.3310221710418286,1.0514041055988337,13.617467234656887
11/30/2024 22:00,37.99,27.23,0.42,27.2,c3_DUNOVDEC_2024.csv,2024-11-30T22:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.4350476413399647,1.1087597515597503,15.540034725748477
11/30/2024 22:30,34.09,27.62,0.42,27.14,c3_DUNOVDEC_2024.csv,2024-11-30T22:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.4412236742426126,1.112164978717984,15.662360363354376
11/30/2024 23:00,41.71,30.85,0.34,27.05,c3_DUNOVDEC_2024.csv,2024-11-30T23:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.4892551683692605,1.1386476984231333,16.647151495665806
11/30/2024 23:30,41.33,30.02,0.34,26.96,c3_DUNOVDEC_2024.csv,2024-11-30T23:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.4774106879072515,1.132117107155216,16.398696965444817
11/30/2024 2:00,36.69,18.35,0.42,25.78,c3_DUNOVDEC_2024.csv,2024-11-30T02:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2636360685881083,1.0142499987830254,12.500927376232603
11/30/2024 2:30,28.23,14.97,0.42,25.82,c3_DUNOVDEC_2024.csv,2024-11-30T02:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.1752218003430523,0.9655017695962373,11.173622713830406
11/30/2024 3:00,33.6,16.51,0.48,25.79,c3_DUNOVDEC_2024.csv,2024-11-30T03:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2177470732627937,0.9889485705670545,11.793448202726434
11/30/2024 3:30,33.99,15.18,0.42,25.76,c3_DUNOVDEC_2024.csv,2024-11-30T03:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.1812717715594616,0.9688374911860327,11.259775319245186
11/30/2024 4:00,31.99,15.92,0.42,25.73,c3_DUNOVDEC_2024.csv,2024-11-30T04:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2019430634016501,0.9802348469783919,11.55918142988699
11/30/2024 4:30,31.18,14.99,0.42,25.72,c3_DUNOVDEC_2024.csv,2024-11-30T04:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.1758016328482794,0.9658214669529629,11.181850984997707
11/30/2024 5:00,28.09,13.77,0.42,25.64,c3_DUNOVDEC_2024.csv,2024-11-30T05:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.1389339402569236,0.9454940383183662,10.6705368929186
11/30/2024 5:30,29.25,15.31,0.42,25.67,c3_DUNOVDEC_2024.csv,2024-11-30T05:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.184975190698261,0.9708794141531781,11.312840070012657
11/30/2024 6:00,30.27,14.21,0.42,25.62,c3_DUNOVDEC_2024.csv,2024-11-30T06:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.1525940779274697,0.9530257131837983,10.857202713538836
11/30/2024 6:30,30.13,15.52,0.42,25.6,c3_DUNOVDEC_2024.csv,2024-11-30T06:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.1908917169221696,0.9741415593032496,11.398134900604536
11/30/2024 7:00,28.19,18.13,0.48,25.58,c3_DUNOVDEC_2024.csv,2024-11-30T07:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2583978040955086,1.0113618210816786,12.418068594628258
11/30/2024 7:30,31.57,15.96,0.42,25.57,c3_DUNOVDEC_2024.csv,2024-11-30T07:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2030328870147107,0.9808357338297697,11.575185702778546
11/30/2024 8:00,27.56,14.7,0.42,25.58,c3_DUNOVDEC_2024.csv,2024-11-30T08:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.167317334748176,0.9611435510861875,11.062054262272097
11/30/2024 8:30,29.56,16.59,0.42,25.63,c3_DUNOVDEC_2024.csv,2024-11-30T08:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2198463860243607,0.9901060509338203,11.824921989234245
11/30/2024 9:00,27.35,15.47,0.48,25.72,c3_DUNOVDEC_2024.csv,2024-11-30T09:00:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.1894903136993675,0.9733688794310495,11.377873810961939
11/30/2024 9:30,27.32,15.88,0.48,25.85,c3_DUNOVDEC_2024.csv,2024-11-30T09:30:00Z,2024-11-30,2024,11,11-24,11-24,FALSE,1.2008504980910775,0.9796324484603868,11.54315910626784
11/4/2024 0:00,63.9,36.06,0.68,28.1,c3_DUNOV_1_2024.csv,2024-11-04T00:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.5570257223863833,1.176013777054079,18.14287090757519
11/4/2024 0:30,63.24,36.46,0.68,28.09,c3_DUNOV_1_2024.csv,2024-11-04T00:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.5618166643189575,1.1786553182892832,18.253558905894064
11/4/2024 10:00,58.04,18.63,0.75,27.29,c3_DUNOV_1_2024.csv,2024-11-04T10:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.2702128548962426,1.017876185965538,12.605742148355047
11/4/2024 10:30,64.89,40.34,0.75,27.47,c3_DUNOV_1_2024.csv,2024-11-04T10:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.6057358938767468,1.2028706933716866,19.300249653562968
11/4/2024 11:00,82.69,58.95,0.75,27.45,c3_DUNOV_1_2024.csv,2024-11-04T11:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.770483809431108,1.293706361696507,23.79022749836225
11/4/2024 11:30,59.86,24.53,0.75,27.39,c3_DUNOV_1_2024.csv,2024-11-04T11:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3896975482063858,1.0837554532988585,14.670593603485264
11/4/2024 12:00,64.68,26.87,0.75,27.45,c3_DUNOV_1_2024.csv,2024-11-04T12:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.4292676664331685,1.1055728955573976,15.426419205777519
11/4/2024 12:30,65.17,24.85,0.75,27.57,c3_DUNOV_1_2024.csv,2024-11-04T12:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.395326393069351,1.086858982003933,14.775807191301018
11/4/2024 13:00,65.2,21.37,0.68,27.77,c3_DUNOV_1_2024.csv,2024-11-04T13:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3298045221640695,1.0507327408096403,13.596432601188942
11/4/2024 13:30,55.02,18.63,0.68,28.27,c3_DUNOV_1_2024.csv,2024-11-04T13:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.2702128548962426,1.017876185965538,12.605742148355047
11/4/2024 14:00,54.95,15.77,0.68,27.94,c3_DUNOV_1_2024.csv,2024-11-04T14:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.1978316933289028,0.9779679955464208,11.499004102749861
11/4/2024 14:30,57.16,17.42,0.68,27.89,c3_DUNOV_1_2024.csv,2024-11-04T14:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.2410481506716444,1.00179588904146,12.147533975627786
11/4/2024 15:00,63.2,24.99,0.68,27.79,c3_DUNOV_1_2024.csv,2024-11-04T15:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.39776625612645,1.088204228714138,14.821646877897052
11/4/2024 15:30,59.65,23.21,0.68,27.76,c3_DUNOV_1_2024.csv,2024-11-04T15:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3656751404559178,1.0705104209994052,14.229926417915266
11/4/2024 16:00,57.2,21.47,0.68,27.7,c3_DUNOV_1_2024.csv,2024-11-04T16:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3318320444362486,1.0518506386599233,13.631475647510065
11/4/2024 16:30,55.79,18.48,0.68,27.72,c3_DUNOV_1_2024.csv,2024-11-04T16:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.266701966884088,1.015940417261427,12.549679959834233
11/4/2024 17:00,58.21,21.74,0.75,27.72,c3_DUNOV_1_2024.csv,2024-11-04T17:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3372595397502758,1.0548431509628593,13.725727874527118
11/4/2024 17:30,58.64,24.55,0.68,27.71,c3_DUNOV_1_2024.csv,2024-11-04T17:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3900514964589872,1.0839506067608569,14.677187425433324
11/4/2024 18:00,60.5,23.45,0.75,27.66,c3_DUNOV_1_2024.csv,2024-11-04T18:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3701428470511021,1.0729737426935655,14.310868005381177
11/4/2024 18:30,55.76,23.4,0.68,27.62,c3_DUNOV_1_2024.csv,2024-11-04T18:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3692158574101427,1.0724626362356575,14.294035936296474
11/4/2024 19:00,57.76,20.71,0.68,27.6,c3_DUNOV_1_2024.csv,2024-11-04T19:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3161800988934527,1.0432207574915973,13.363277619089502
11/4/2024 19:30,59.02,19.95,0.68,27.57,c3_DUNOV_1_2024.csv,2024-11-04T19:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.299942900022767,1.0342681901332862,13.090626250069198
11/4/2024 1:00,61.83,33.1,0.68,28.01,c3_DUNOV_1_2024.csv,2024-11-04T01:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.5198279937757189,1.1555043792438222,17.305996542945266
11/4/2024 1:30,53.65,28.31,0.68,27.99,c3_DUNOV_1_2024.csv,2024-11-04T01:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.4519398693651029,1.1180734768168834,15.87690002892816
11/4/2024 20:00,61.69,21.35,0.68,27.51,c3_DUNOV_1_2024.csv,2024-11-04T20:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3293978793610426,1.0505085335979243,13.589415170337759
11/4/2024 20:30,52.63,22.31,0.68,27.92,c3_DUNOV_1_2024.csv,2024-11-04T20:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3484995702838376,1.061040471773092,13.922996217522867
11/4/2024 21:00,56.78,25.74,0.68,27.87,c3_DUNOV_1_2024.csv,2024-11-04T21:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.4106085425683679,1.095284971847337,15.065279911230006
11/4/2024 21:30,56.04,21.2,0.68,27.76,c3_DUNOV_1_2024.csv,2024-11-04T21:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3263358609287514,1.0488202543272327,13.536690135231787
11/4/2024 22:00,64.89,22.49,0.75,27.71,c3_DUNOV_1_2024.csv,2024-11-04T22:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3519894554356322,1.0629646603072742,13.984820411894226
11/4/2024 22:30,61.76,24.59,0.68,27.64,c3_DUNOV_1_2024.csv,2024-11-04T22:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3907585287387172,1.0843404371841454,14.690367843571055
11/4/2024 23:00,64.78,21.26,0.75,27.54,c3_DUNOV_1_2024.csv,2024-11-04T23:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.327563260187278,1.0494969951016122,13.557800169326123
11/4/2024 23:30,59.51,20.64,0.68,27.39,c3_DUNOV_1_2024.csv,2024-11-04T23:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3147096929551738,1.042410032174297,13.338354802851608
11/4/2024 2:00,56.95,30.42,0.68,27.87,c3_DUNOV_1_2024.csv,2024-11-04T02:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.4831592097169797,1.1352866211287884,16.518813673365123
11/4/2024 2:30,63.48,31.53,0.68,27.82,c3_DUNOV_1_2024.csv,2024-11-04T02:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.4987239707479048,1.143868432108325,16.848477624241756
11/4/2024 3:00,60.46,28.63,0.75,27.73,c3_DUNOV_1_2024.csv,2024-11-04T03:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.4568213480215986,1.120764936521755,15.975599700131077
11/4/2024 3:30,61.94,29.78,0.75,27.71,c3_DUNOV_1_2024.csv,2024-11-04T03:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.4739246934161574,1.1301950637818012,16.326282130381042
11/4/2024 4:00,64.08,27.93,0.68,27.64,c3_DUNOV_1_2024.csv,2024-11-04T04:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.446070935701005,1.1148375723750061,15.759041737897833
11/4/2024 4:30,68.36,23.29,0.68,27.56,c3_DUNOV_1_2024.csv,2024-11-04T04:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3671694885346808,1.0713343470927192,14.256948488757535
11/4/2024 5:00,71.28,25.57,0.75,27.5,c3_DUNOV_1_2024.csv,2024-11-04T05:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.4077307280263354,1.093698255521605,15.010338593997746
11/4/2024 5:30,62.71,24.97,0.75,27.45,c3_DUNOV_1_2024.csv,2024-11-04T05:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3974185423513477,1.088012512703402,14.81510541805144
11/4/2024 6:00,63.02,23.36,0.68,27.38,c3_DUNOV_1_2024.csv,2024-11-04T06:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.368472838440362,1.0720529641346725,14.280558660136098
11/4/2024 6:30,63.83,29.17,0.75,27.31,c3_DUNOV_1_2024.csv,2024-11-04T06:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.4649364291217326,1.1252392803261082,16.14103999788326
11/4/2024 7:00,63.62,36.66,0.75,27.23,c3_DUNOV_1_2024.csv,2024-11-04T07:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.5641924606261979,1.1799652410561094,18.308698562452676
11/4/2024 7:30,64.5,31.36,0.75,27.19,c3_DUNOV_1_2024.csv,2024-11-04T07:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.496376054012401,1.1425738810657649,16.79833022455916
11/4/2024 8:00,64.15,26.36,0.75,27.2,c3_DUNOV_1_2024.csv,2024-11-04T08:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.4209454059219722,1.100984320989009,15.264288100208411
11/4/2024 8:30,64.08,28.56,0.75,27.22,c3_DUNOV_1_2024.csv,2024-11-04T08:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.4557582031041367,1.120178759277698,15.954051611279006
11/4/2024 9:00,58.5,23.77,0.75,27.23,c3_DUNOV_1_2024.csv,2024-11-04T09:00:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.3760291817281802,1.0762192413851683,14.418214251808191
11/4/2024 9:30,60.36,29.72,0.89,27.27,c3_DUNOV_1_2024.csv,2024-11-04T09:30:00Z,2024-11-04,2024,11,11-24,11-24,FALSE,1.4730488050885377,1.1297121326239195,16.308137556688525
11/5/2024 0:00,60.81,18.81,0.68,27.38,c3_DUNOV_1_2024.csv,2024-11-05T00:00:00Z,2024-11-05,2024,11,11-24,11-24,FALSE,1.2743887955503788,1.0201786391342282,12.67275014729012
11/5/2024 0:30,59.76,18.4,0.75,27.34,c3_DUNOV_1_2024.csv,2024-11-05T00:30:00Z,2024-11-05,2024,11,11-24,11-24,FALSE,1.2648178230095364,1.0149015727486506,12.519696650124608
11/5/2024 10:00,58.53,29.17,0.81,27.36,c3_DUNOV_1_2024.csv,2024-11-05T10:00:00Z,2024-11-05,2024,11,11-24,11-24,FALSE,1.4649364291217326,1.1252392803261082,16.14103999788326
11/5/2024 10:30,51.72,13.41,0.75,27.26,c3_DUNOV_1_2024.csv,2024-11-05T10:30:00Z,2024-11-05,2024,11,11-24,11-24,FALSE,1.127428777851599,0.9391505339847505,10.515810888801724
11/5/2024 11:00,58.11,21.52,0.75,27.42,c3_DUNOV_1_2024.csv,2024-11-05T11:00:00Z,2024-11-05,2024,11,11-24,11-24,FALSE,1.3328422669943516,1.052407636549173,13.648969708603918
11/5/2024 11:30,56.04,21.14,0.75,27.3,c3_DUNOV_1_2024.csv,2024-11-05T11:30:00Z,2024-11-05,2024,11,11-24,11-24,FALSE,1.3251049829714074,1.0481415955320341,13.51555327999576
11/5/2024 12:00,52.91,14.39,0.75,27.48,c3_DUNOV_1_2024.csv,2024-11-05T12:00:00Z,2024-11-05,2024,11,11-24,11-24,FALSE,1.1580607939366052,0.9560398502705159,10.932817124983664
11/5/2024 12:30,53.83,19.18,0.75,27.78,c3_DUNOV_1_2024.csv,2024-11-05T12:30:00Z,2024-11-05,2024,11,11-24,11-24,FALSE,1.2828486028346449,1.024843051706489,12.809591642887254
11/5/2024 13:00,51.58,16.32,0.75,28.14,c3_DUNOV_1_2024.csv,2024-11-05T13:00:00Z,2024-11-05,2024,11,11-24,11-24,FALSE,1.2127201544178423,0.9861769207324614,11.718422552823432
11/5/2024 13:30,52.14,16.07,0.68,27.97,c3_DUNOV_1_2024.csv,2024-11-05T13:30:00Z,2024-11-05,2024,11,11-24,11-24,FALSE,1.2060158767633447,0.9824804397218686,11.6191049124794
